X1,EDAT,SEXE,ANTIGUETAT,ESCOLA,DEPARTAMENT,TIPUS,ALTRAUNI,REDUCCIO,DOCTOR,ANYTESI,RAOTESI,ACREDITACIO,ANYACREDITACIO,FENTTESI,RAOFENTTESI,DISPOSATTESI,CARRERA,ASSOCIAT,FALSASSOCIAT,EXPECTATIVES,GESTIO,RENOVACIO,X2,BONTRACTE,X3,FORMACIO,SATISFET,ASSEMBLEES,MOBILITZACIONS
"44130,40186",Més de 60 anys,Home,3 - Entre 6 i 10 anys,"ETSEIB, EEBE",732/OE,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,3 - Si,1 - Grau,2 - Si,,4,,4,4,0 - No,1 - No contesto
"44130,40259",De 45 a 54 anys,Home,3 - Entre 6 i 10 anys,EPSEVG,732/OE,Tipus T2,0,1 - No,2 - Si,2000,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,2,4,1 - No contesto,2 - Si
"44130,40269",De 35 a 44 anys,Dona,2 - Entre 2 i 5 anys,ETSAV,753/TA,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,2 - Si,,2,,3,2,1 - No contesto,2 - Si
"44130,40337",De 45 a 54 anys,Dona,2 - Entre 2 i 5 anys,"ESEIAAT, EEBE",729/MF,Tipus T1,1,2 - Si,2 - Si,2013,2 - Carrera profesional,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,0 - No contesto,2 - Si,,3,,3,3,1 - No contesto,1 - No contesto
"44130,40387",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,"ETSEIB, EEBE",702/CEM,No ho sé,0,1 - No,2 - Si,2015,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,1 - No contesto,0 - No,0 - No,3 - Si,0 - No contesto,1 - No,,2,,3,2,2 - Si,2 - Si
"44130,40392",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,FIB,747/ESSI,No ho sé,0,1 - No,2 - Si,2019,4 - Vull fer carrera acadèmica,Lector/a,2020,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,0 - No,3 - Si,2 - Màster,1 - No,,3,,4,3,2 - Si,2 - Si
"44130,4044",De 45 a 54 anys,Dona,1 - Menys de 2 anys,ETSAB,0 - No contesto,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,1 - No contesto,1 - No contesto,2 - Depèn,0 - No contesto,1 - No,,4,,4,4,2 - Si,2 - Si
"44130,40465",De 45 a 54 anys,Home,2 - Entre 2 i 5 anys,0 - No contesto,717/DEGD,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,3,,3,3,2 - Si,1 - No contesto
"44130,40543",De 35 a 44 anys,Home,1 - Menys de 2 anys,EPSEVG,729/MF,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,4,4,1 - No contesto,1 - No contesto
"44130,40551",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,EPSEB,732/OE,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,1,,2,3,1 - No contesto,2 - Si
"44130,40593",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,ETSEIB,758/EPC,Tipus T2,0,2 - Si,2 - Si,2015,2 - Carrera profesional,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,3,,1,2,1 - No contesto,2 - Si
"44130,40888",De 35 a 44 anys,Dona,3 - Entre 6 i 10 anys,"ETSEIB, EPSEB",732/OE,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,2 - Professional,1 - No contesto,2 - Si,2 - Si,1 - No contesto,2 - Depèn,1 - Grau,1 - No,,4,,3,3,1 - No contesto,1 - No contesto
"44130,40889",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,EEBE,712/EM,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,2,,2,2,1 - No contesto,1 - No contesto
"44130,40918",Més de 60 anys,Dona,4 - Entre 11 i 20 anys,"ETSEIB, EPSEB",0 - No contesto,Tipus T3,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,2 - Professional,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,2 - Màster,1 - No,,3,,3,2,2 - Si,2 - Si
"44130,41029",De 25 a 34 anys,Home,1 - Menys de 2 anys,ETSAB,753/TA,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,3,,3,3,2 - Si,2 - Si
"44130,41086",De 25 a 34 anys,Home,1 - Menys de 2 anys,ETSEIB,712/EM,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,1 - No contesto,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,2,3,1 - No contesto,1 - No contesto
"44130,4111",De 35 a 44 anys,Home,3 - Entre 6 i 10 anys,ESEIAAT,732/OE,No ho sé,2,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,2 - Si,1 - No contesto,3 - Si,2 - Màster,1 - No,,4,,4,4,1 - No contesto,1 - No contesto
"44130,41183",De 45 a 54 anys,Dona,4 - Entre 11 i 20 anys,ETSAV,752/RA,Tipus T2,1,2 - Si,2 - Si,2018,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,1 - No contesto,1 - No contesto,2 - Si,2 - Depèn,0 - No contesto,1 - No,,3,,3,3,1 - No contesto,1 - No contesto
"44130,413",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ESEIAAT,729/MF,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,4,4,1 - No contesto,2 - Si
"44130,41365",Més de 60 anys,Home,5 - Més de 20 anys,ETSAV,735/PA,Tipus T3,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,1 - Grau,1 - No,,2,,1,1,2 - Si,2 - Si
"44130,41401",De 25 a 34 anys,Home,1 - Menys de 2 anys,EPSEB,758/EPC,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,3,,3,3,1 - No contesto,1 - No contesto
"44130,41433",De 25 a 34 anys,Dona,2 - Entre 2 i 5 anys,ETSAB,753/TA,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,2 - Si,0 - No,3 - Si,0 - No contesto,1 - No,,4,,4,4,1 - No contesto,2 - Si
"44130,41476",De 45 a 54 anys,Home,3 - Entre 6 i 10 anys,ETSAV,753/TA,Tipus T2,0,1 - No,2 - Si,2016,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,1 - Grau,1 - No,,1,,2,3,2 - Si,2 - Si
"44130,41532",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ETSAV,756/THATC,Tipus T1,1,2 - Si,2 - Si,2017,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,2 - Depèn,1 - Grau,2 - Si,,4,,2,2,1 - No contesto,2 - Si
"44130,41699",De 25 a 34 anys,Home,1 - Menys de 2 anys,ESEIAAT,0 - No contesto,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,2 - Depèn,2 - Màster,1 - No,,3,,3,3,0 - No,0 - No
"44130,41709",De 45 a 54 anys,Home,2 - Entre 2 i 5 anys,EPSEVG,0 - No contesto,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,3,3,0 - No,0 - No
"44130,41785",De 25 a 34 anys,Home,1 - Menys de 2 anys,ETSEIB,712/EM,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,1 - Personal,1 - No contesto,2 - Si,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,4,,4,4,0 - No,2 - Si
"44130,41906",Més de 60 anys,Home,5 - Més de 20 anys,ETSAB,740/UOT,Tipus T2,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,1 - No contesto,0 - No contesto,1 - No,,1,,1,1,2 - Si,2 - Si
"44130,42053",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,ETSEIB,732/OE,No ho sé,1,2 - Si,2 - Si,2015,2 - Carrera profesional,Lector/a,2020,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,3 - Si,1 - Grau,1 - No,,3,,2,3,0 - No,0 - No
"44130,42202",De 55 a 60 anys,Dona,5 - Més de 20 anys,ETSAB,0 - No contesto,Tipus T2,0,1 - No,2 - Si,2007,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,0 - No,2 - Si,0 - No,3 - Si,1 - Grau,1 - No,,3,,4,4,1 - No contesto,0 - No
"44130,42213",De 45 a 54 anys,Home,3 - Entre 6 i 10 anys,EPSEVG,707/ESAII,Tipus T2,0,1 - No,2 - Si,2015,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,2,3,1 - No contesto,2 - Si
"44130,4227",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,ETSEIB,748/FIS,Tipus T2,0,1 - No,2 - Si,2020,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,2 - Si,2 - Depèn,0 - No contesto,1 - No,,2,,2,2,1 - No contesto,1 - No contesto
"44130,42416",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,EPSEB,752/RA,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,0 - No,0 - No,2 - Depèn,1 - Grau,2 - Si,,3,,3,3,2 - Si,2 - Si
"44130,42432",De 25 a 34 anys,Home,1 - Menys de 2 anys,FIB,749/MAT,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,2 - Si,3 - Si,2 - Màster,1 - No,,4,,4,4,0 - No,2 - Si
"44130,42439",De 55 a 60 anys,Home,4 - Entre 11 i 20 anys,ETSAB,753/TA,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,2 - Si,2 - Si,0 - No,2 - Depèn,3 - Grau i Màster,1 - No,,3,,3,2,1 - No contesto,1 - No contesto
"44130,42456",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,ESEIAAT,748/FIS,No ho sé,0,1 - No,2 - Si,2011,4 - Vull fer carrera acadèmica,"Lector/a, Agregat/da",2014,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,1 - No contesto,1 - No contesto,2 - Depèn,0 - No contesto,1 - No,,3,,1,1,0 - No,2 - Si
"44130,42525",De 45 a 54 anys,Home,3 - Entre 6 i 10 anys,ETSECCPB,751/DECA,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,4,4,1 - No contesto,1 - No contesto
"44130,42541",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ETSAB,753/TA,Tipus T1,1,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,2 - Professional,1 - No contesto,0 - No,2 - Si,0 - No,3 - Si,0 - No contesto,2 - Si,,2,,2,2,2 - Si,2 - Si
"44130,4256",De 35 a 44 anys,Dona,2 - Entre 2 i 5 anys,ETSEIB,717/DEGD,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,0 - No,2 - Si,2 - Depèn,0 - No contesto,1 - No,,3,,3,2,2 - Si,1 - No contesto
"44130,42569",De 55 a 60 anys,Home,3 - Entre 6 i 10 anys,ETSECCPB,751/DECA,No ho sé,0,1 - No,2 - Si,2019,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,2,2,1 - No contesto,1 - No contesto
"44130,42648",De 35 a 44 anys,Home,3 - Entre 6 i 10 anys,EEBE,737/RMEE,No ho sé,0,1 - No,2 - Si,2020,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,2,2,2 - Si,1 - No contesto
"44130,42786",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,ETSAV,753/TA,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,1 - Personal,1 - No contesto,0 - No,2 - Si,0 - No,3 - Si,1 - Grau,1 - No,,2,,3,2,2 - Si,2 - Si
"44130,43145",De 45 a 54 anys,Home,2 - Entre 2 i 5 anys,"ETSEIB, FNB",0 - No contesto,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,0 - No,0 - No,3 - Si,2 - Màster,2 - Si,,3,,4,2,1 - No contesto,1 - No contesto
"44130,43156",De 25 a 34 anys,Home,1 - Menys de 2 anys,ETSEIB,737/RMEE,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,3,3,0 - No,2 - Si
"44130,4316",De 35 a 44 anys,Dona,2 - Entre 2 i 5 anys,ETSAV,740/UOT,Tipus T1,0,1 - No,2 - Si,2020,2 - Carrera profesional,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,2,2,1 - No contesto,2 - Si
"44130,43186",De 25 a 34 anys,Home,1 - Menys de 2 anys,FIB,723/CS,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,0 - No,2 - Si,3 - Si,0 - No contesto,1 - No,,2,,4,3,2 - Si,2 - Si
"44130,4324",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,ESEIAAT,712/EM,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,3,,4,3,0 - No,0 - No
"44130,43309",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ETSECCPB,751/DECA,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,4 - Acadèmica,1 - No contesto,2 - Si,0 - No,2 - Si,3 - Si,3 - Grau i Màster,1 - No,,0 - No contesto,,3,2,1 - No contesto,2 - Si
"44130,43327",De 35 a 44 anys,Home,3 - Entre 6 i 10 anys,"ESEIAAT, FIB",723/CS,No ho sé,0,1 - No,2 - Si,2016,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,1,,2,2,2 - Si,2 - Si
"44130,43432",De 45 a 54 anys,Dona,4 - Entre 11 i 20 anys,ETSAB,735/PA,Tipus T2,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,3,,3,2,1 - No contesto,1 - No contesto
"44130,43473",De 35 a 44 anys,Home,3 - Entre 6 i 10 anys,"ETSAB, ETSAV",735/PA,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,1 - Personal,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,0 - No contesto,,3,1,2 - Si,2 - Si
"44130,4349",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ETSAB,740/UOT,Tipus T1,0,1 - No,2 - Si,2014,1- Realització personal,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,3,3,2 - Si,2 - Si
"44130,43491",De 45 a 54 anys,Home,3 - Entre 6 i 10 anys,EETAC,748/FIS,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,2 - Depèn,1 - Grau,2 - Si,,2,,2,2,1 - No contesto,2 - Si
"44130,43512",De 35 a 44 anys,Home,1 - Menys de 2 anys,EEBE,702/CEM,No ho sé,0,1 - No,2 - Si,2009,0 - No contesto,"Lector/a, Agregat/da",2018,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,1 - No contesto,2 - Depèn,0 - No contesto,1 - No,,3,,3,3,2 - Si,2 - Si
"44130,43637",De 35 a 44 anys,Dona,1 - Menys de 2 anys,0 - No contesto,748/FIS,No ho sé,0,1 - No,2 - Si,2009,0 - No contesto,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,4,,4,3,1 - No contesto,1 - No contesto
"44130,4364",De 35 a 44 anys,Dona,4 - Entre 11 i 20 anys,EPSEB,732/OE,Tipus T2,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,3,,3,2,2 - Si,0 - No
"44130,43651",De 35 a 44 anys,Dona,3 - Entre 6 i 10 anys,"ETSAB, EPSEB",0 - No contesto,Tipus T1,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,2 - Professional,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,2 - Si,,2,,2,2,1 - No contesto,2 - Si
"44130,43723",De 45 a 54 anys,Home,1 - Menys de 2 anys,EEBE,710/EEL,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,4,,3,3,2 - Si,1 - No contesto
"44130,43802",De 35 a 44 anys,Dona,3 - Entre 6 i 10 anys,"ETSECCPB, FNB, EETAC",751/DECA,No ho sé,0,1 - No,2 - Si,2013,4 - Vull fer carrera acadèmica,"Lector/a, Agregat/da, Contractat/da doctor/a",2018,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,1 - No contesto,2 - Depèn,3 - Grau i Màster,1 - No,,2,,2,2,1 - No contesto,1 - No contesto
"44130,43845",De 35 a 44 anys,Home,1 - Menys de 2 anys,ETSEIB,710/EEL,No ho sé,0,1 - No,2 - Si,2019,4 - Vull fer carrera acadèmica,Lector/a,2020,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,1 - No contesto,2 - Si,3 - Si,0 - No contesto,1 - No,,4,,3,2,0 - No,2 - Si
"44130,43847",De 45 a 54 anys,Home,3 - Entre 6 i 10 anys,"ESEIAAT, EPSEVG",748/FIS,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,2 - Si,0 - No,1 - No contesto,3 - Si,1 - Grau,2 - Si,,3,,3,2,2 - Si,2 - Si
"44130,43942",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ETSEIB,709/EE,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,1 - Personal,1 - No contesto,1 - No contesto,2 - Si,2 - Si,2 - Depèn,1 - Grau,1 - No,,4,,4,3,0 - No,1 - No contesto
"44130,44181",De 55 a 60 anys,Home,2 - Entre 2 i 5 anys,"ESEIAAT, EEBE",749/MAT,No ho sé,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,4,,4,3,0 - No,2 - Si
"44130,44201",Més de 60 anys,Dona,1 - Menys de 2 anys,ETSAB,752/RA,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,1 - Personal,1 - No contesto,0 - No,2 - Si,0 - No,0 - No,0 - No contesto,1 - No,,2,,1,4,0 - No,2 - Si
"44130,44322",De 25 a 34 anys,Dona,2 - Entre 2 i 5 anys,EETAC,0 - No contesto,No ho sé,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,1 - No contesto,1 - No contesto,2 - Depèn,1 - Grau,1 - No,,2,,3,2,2 - Si,1 - No contesto
"44130,44488",De 25 a 34 anys,Home,3 - Entre 6 i 10 anys,"ETSEIB, EEBE",702/CEM,Tipus T1,0,2 - Si,2 - Si,2016,2 - Carrera profesional,Lector/a,2018,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,3 - Si,2 - Màster,1 - No,,3,,2,2,2 - Si,1 - No contesto
"44130,44671",De 35 a 44 anys,Dona,2 - Entre 2 i 5 anys,ESAB,0 - No contesto,Tipus T1,1,1 - No,2 - Si,2015,4 - Vull fer carrera acadèmica,Contractat/da doctor/a,2018,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,2 - Si,3 - Si,0 - No contesto,2 - Si,,4,,3,3,2 - Si,2 - Si
"44130,44904",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,ETSAV,735/PA,Tipus T1,0,2 - Si,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,2 - Si,1 - Personal,1 - No contesto,1 - No contesto,2 - Si,2 - Si,2 - Depèn,3 - Grau i Màster,2 - Si,,1,,4,4,2 - Si,2 - Si
"44130,45088",De 45 a 54 anys,Dona,3 - Entre 6 i 10 anys,ETSAB,735/PA,Tipus T1,1,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,0 - No,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,3,,3,2,2 - Si,2 - Si
"44130,45204",Més de 60 anys,Home,4 - Entre 11 i 20 anys,FIB,732/OE,Tipus T3,1,1 - No,2 - Si,2000,2 - Carrera profesional,"Contractat/da doctor/a, Ajudant doctor, Universitat privada",2013,1 - No contesto,0 - No contesto,1 - No contesto,1 - No contesto,1 - No contesto,0 - No,2 - Depèn,2 - Màster,1 - No,,3,,3,3,1 - No contesto,1 - No contesto
"44130,45216",De 45 a 54 anys,Home,4 - Entre 11 i 20 anys,ETSAV,753/TA,Tipus T1,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,0 - No,0 - No,2 - Si,0 - No,2 - Depèn,1 - Grau,1 - No,,1,,2,1,2 - Si,2 - Si
"44130,45356",De 45 a 54 anys,Home,1 - Menys de 2 anys,"FIB, EETAC",749/MAT,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,2 - Potser,2 - Si,1 - No contesto,2 - Si,2 - Depèn,0 - No contesto,1 - No,,4,,3,3,2 - Si,2 - Si
"44130,45475",De 25 a 34 anys,Home,2 - Entre 2 i 5 anys,ESEIAAT,702/CEM,No ho sé,0,2 - Si,2 - Si,2019,4 - Vull fer carrera acadèmica,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,0 - No,0 - No,3 - Si,0 - No contesto,2 - Si,,2,,2,1,2 - Si,2 - Si
"44130,45552",De 45 a 54 anys,Dona,4 - Entre 11 i 20 anys,"EEBE, EPSEB",732/OE,No ho sé,1,2 - Si,2 - Si,2017,2 - Carrera profesional,Cap,0 - No contesto,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,3,3,0 - No,2 - Si
"44130,45587",De 35 a 44 anys,Home,4 - Entre 11 i 20 anys,FIB,701/AC,Tipus T1,0,1 - No,2 - Si,2009,2 - Carrera profesional,"Lector/a, Contractat/da doctor/a",2012,1 - No contesto,0 - No contesto,1 - No contesto,2 - Si,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,2,3,0 - No,0 - No
"44130,45601",De 35 a 44 anys,Home,2 - Entre 2 i 5 anys,ESEIAAT,748/FIS,No ho sé,0,1 - No,1 - No,0 - No contesto,0 - No contesto,0 - No contesto,0 - No contesto,0 - No,0 - No contesto,3 - Si,1 - No contesto,2 - Si,0 - No,2 - Depèn,0 - No contesto,1 - No,,3,,1,3,1 - No contesto,2 - Si
